oai:ecommons.cornell.edu:1813/29600,F3. Hydrology in a Dutch Polder Catchment: Natural Processes in a Man-Made Landscape,"Experimental catchments are traditionally located in areas with limited human influence, but the societal and financial losses due to hydrological extremes are often larger in more densely populated areas. In The Netherlands and other delta areas around the world, intensive drainage and water level regulation have made patches of originally swampy land between cities suitable for agriculture. The question is how the rainfall-runoff processes in these artificial catchments compare to those occurring in more natural catchments and whether conceptual hydrological models, which have been developed for natural landscapes, contain the appropriate hydrological processes for application to artificial catchments.
Our experimental “catchment” of 0.5 km2 is part of a polder area located near the town of Cabauw in The Netherlands. This polder is completely flat and at an “elevation” of one meter below mean sea level. The catchment is drained by many small, man-made channels of which the water levels are regulated. Water is supplied upstream into the catchment by the local water authority.
The catchment is part of the Cabauw Experimental Site for Atmospheric Research (CESAR), which is well-known in the international meteorological community. In addition to the large amount of meteorlogical measurements, including precipitation and actual evapotranspiration, we measure discharge (both into and out of the catchment), ground water levels and soil moisture contents.
We will present a detailed development of the water balance terms over several years, an overview of the main hydrological processes during wet and dry conditions and differences between natural and polder catchments.",,,
oai:ecommons.cornell.edu:1813/29601,F4. Country-Wide Rainfall Maps from a Commercial Cellular Telephone Network,"Accurate rainfall observations with high spatial and temporal resolutions are needed for many applications, for instance, as input for hydrological models. Weather radars often provide data with sufficient spatial and temporal resolution, but usually need adjustment. In general, only few rain gauge measurements are available to adjust the radar data in real-time, for example, each hour. Physically based methods, such as a Vertical Profile of Reflectivity (VPR) correction, can be valuable and hold a promise. However, they are not always performed in real-time yet and can be difficult to implement.
The estimation of rainfall using microwave links from commercial cellular telephone networks is a new and potentially valuable source of information. Such networks cover large parts of the land surface of the earth and have a high density. The data produced by the microwave links in such networks is essentially a by-product of the communication between mobile telephones. Rainfall attenuates the electromagnetic signals transmitted from one telephone tower to another. By measuring the received power at one end of a microwave link as a function of time, the path-integrated attenuation due to rainfall can be calculated. Previous studies have shown that average rainfall intensities over the length of a link can be derived from the pathintegrated attenuation. A recent study of us shows that urban rainfall can be estimated from commercial microwave link data for the Rotterdam region, a densely-populated delta city in the Netherlands.
A data set from a commercial microwave link network over the Netherlands is analyzed, containing approximately 1500 links covering the land surface of the Netherlands (35500 km2). This data set consists of several days with extreme rainfall in June, July and August 2011. A methodology is presented to derive rainfall intensities and daily rainfall depths from the microwave link data, which have a temporal resolution of 15 min. The magnitude and dynamics of these rainfall intensities is compared with those obtained from weather radar. Rainfall maps are derived from the microwave link data and are verified against rainfall maps based on gaugeadjusted weather radar data. Although much more work needs to be done, the first results look promising. Since cellular telephone networks are used worldwide, data from such networks could also become a valuable source of rainfall information in countries which do not have continuously operating weather radars, and no or few rain gauges.
Apart from rainfall maps which are solely based on microwave link data, a preliminary analysis will be presented to assess whether commercial microwave link data can be used to adjust radar rainfall accumulations.",,,
oai:ecommons.cornell.edu:1813/29602,G1. Can Stream Baseflow be Augmented Through Stormwater Infiltration?  The Case of Minnehaha Creek Watershed,"Coursing nearly 21 miles from its origin at Lake Minnetonka to its confluence with the Mississippi River, Minnehaha Creek is among the most valued surface water features of the Twin Cities area and attracts roughly half a million visitors annually.  Flow in Minnehaha Creek is heavily dependent on discharge from Lake Minnetonka, the outlet of which is controlled to manage water elevations in the lake.  The recent streamflow record indicates that groundwater-fed baseflow is not consistently sufficient to sustain flow in Minnehaha Creek during periods when Lake Minnetonka’s outlet is closed, as the creek has experience dry periods in 8 of the last 12 years.  Expedient stormwater drainage networks throughout the creek’s urbanized watershed exacerbate extremes in flow conditions and contribute to the creek’s impaired status for biotic integrity. 
Local interest in enhancing ecosystem service provision by Minnehaha Creek is driving stormwater management decisions in the watershed.  We have posed the hypothesis that baseflow in Minnehaha Creek can be augmented through strategic infiltration and storage of stormwater runoff in the shallow aquifer system.  As an initial step in understanding surface/ shallow groundwater interactions and current low-flow conditions in Minnehaha Creek, several methods have been investigated to estimate groundwater recharge within the watershed, water balance calculations have been conducted, and the method of Brutsaert and Nieber (1977) has been applied to streamflow data to infer physical characteristics of the shallow aquifer.  Combined with surficial geologic datasets, initial results indicate that sustained baseflow during drought periods in Minnehaha Creek is likely limited by rapid vertical transit of groundwater through the shallow aquifer to underlying bedrock units, the median travel time of which is on the order of 0.5 years.  As such, it is likely that only a small portion of the shallow aquifer (< 1%) contributes baseflow to the creek.  Field measurements of stream and porewater temperatures, groundwater seepage, and O-18 and deuterium isotopes will be used to provide further insight to the Minnehaha Creek aquifer system and the potential to augment flow during drought periods through stormwater management.",,,
oai:ecommons.cornell.edu:1813/29603,H1. A Surface PIV Approach for the Remote Monitoring of Mean and Turbulent Flow: Properties in an Open Channel,"In an effort to develop a reliable, continuous and efficient method of remotely monitoring mean velocities, water column turbulence levels and bathymetry, a surface PIV (particle image velocimetry) experiment is conducted in a wide open channel (B/h >12) for a range of flow conditions. Mean and turbulent velocities, longitudinal power spectra and the longitudinal integral length scale have been calculated at the free-surface from the PIV data. The results reveal the presence of secondary flow within the channel, which leads to heterogeneous turbulence metrics on the surface; for example, the streamwise turbulent velocities and the Reynolds stress vary strongly as a result of the secondary motion. The results also indicate two methods by which the flow depth can be determined: 1.) the longitudinal integral length scale which varies predictably with the flow depth (L22,1 ≈ 0.3h) and 2.) the normalized longitudinal spatial spectra which exhibit a slight bump at the wave number corresponding to the flow depth. These results suggest that it is possible to determine volumetric flow rate solely from measurements of the free- surface water flow. These findings have important implications for developing new technologies for stream gauging, near-shore and estuarine monitoring.",,,
oai:ecommons.cornell.edu:1813/29604,I2. Early Results of the Soil Moisture Active Passive Marena Oklahoma In Situ Sensor Testbed (SMAP-MOISST),"The Soil Moisture Active Passive Mission (SMAP) is an upcoming NASA mission to monitor surface soil moisture.  Key to the success of this mission is the calibration and validation of the resulting product.  As part of the calibration and validation program for SMAP, an ambitious intercomparison study was initiated to determine how soil moisture sensors vary with respect to measuring a long term in situ time series. The Marena Oklahoma In Situ Sensor Testbed (MOISST) was installed in May of 2010, with other instrumentation added more recently. There are more than 200 sensors installed over an approximately 64 hectare pasture in Central Oklahoma. There are 4 main stations with multiple sensors installed in a profile. Sensors located at the site include a COSMOS system, GPS reflectometers, and a passive DTS system. Additional sensor systems are also installed which represent the Oklahoma Mesonet and the NOAA Climate Reference Network stations. This diverse set of sensors will provide guidance on the aggregation of soil moisture networks worldwide into a single soil moisture data record. In support of the time series, regular sampling of gravimetric soil moisture and vegetation water content were conducted to determine an absolute ground truth. A full year of data is available for study which has yielded several conclusions regarding how different sensors perform in space and time. Early conclusions will be presented, including accuracy, calibration, reliability, and scalability.",,,
oai:ecommons.cornell.edu:1813/29605,I3. Hydrological Modeling Where No Meteorological Stations Exist,"An important characteristic of hydrological is the need for accurate forcing data, such as precipitation and temperature. Acquiring precipitation and temperature gauge data poses a variety of chal¬lenges, not least the fact that gauges are often located outside of target watersheds and may not accurately represent local conditions. Over the last decade, there has been a drive to archive global atmospheric data from which our daily and hourly weather forecasts originate, primarily for the purpose of weather forecast improvement. We are investigating ways to utilize these products for hydrological modeling purposes and to address some of the inherent problems associated with the use conventional gauge data.
In this study, we compare calibrations of a watershed model using derived statistical representations of precipitation forecasts from a “poor-man’s” ensemble of raw gridded atmospheric models interpolated to the center of the model subbasin, versus, calibration to the closest precipitation gauge measurement. In addition, we investigate at what scale and radii the use of direct gridded model outputs may introduce less or equal error to watershed modeling projects using the closest gauge station.",,,
oai:ecommons.cornell.edu:1813/29606,"I4. Irrigation Area Suitability Mapping by Multi-criteria Evaluation Technique for the Case of Lake Tana Basin, Upper Blue Nile, Ethiopia","The study was carried out in the Lake Tana Basin, the upper portion of the Blue Nile Basin in Ethiopia. It has a total catchment area of around 15,000 km2, of which the lake covers approximately 3,060 km2 at an average altitude of 1786 m amsl. Although the lake has developmental potential, until recently, there has been only one water resource development situated at the mouth of the lake to control the outflow for harnessing hydroelectricity down stream on the Blue Nile River. 
Besides hydroelectric power, expansion of surface irrigation is of great interest to the basin farmers whose livelihoods are heavily dependent on cereal and other rainfed crop production.  Therefore, in this study, the suitability of surface irrigation within the lake basin was evaluated by employing a GIS-based Multi Criteria Evaluation (MCE) analysis of available spatial data. The main objective was to identify suitable medium scale (between 200 and 3000ha) and large scale (greater than 3000ha) irrigation areas in the basin by considering factors, such as meteorological information (temperature, humidity, rainfall etc), river proximity, soil type, land cover, topography/slope and market outlets.
Using the daily metrological data from 1992 to 2006, the long-term average rainfall and potential evapotranspiration raster map was computed through interpolation based on Thiessen polygons. The monthly rainfall deficit map (rainfall-evaporation) was aggregated to the annual rainfall deficit map. The major perennial river network segment map and slope raster map was derived from an SRTM DEM of the basin, and then the drainage network map was interpolated using the Euclidian distance tool in ArcGIS. Major potential marketing towns and the main paved road were digitized manually from Google Earth and interpolated. The interpolated maps were reclassified into four groups of suitability by an equal interval ranging technique. The soil and land use map collected from the Ethiopian Ministry of Water and Energy (EMWE) was reclassified to four major classes of FAO land suitability. 
Weighting of the decision factors was accomplished by comparing three approaches: ranking technique, pairwise comparison and equal weighting.  Approximately 10%, 7% and 5% of the basin was suitable for surface irrigation according to the pairwise, equal weighting and ranking technique, respectively.",,,
oai:ecommons.cornell.edu:1813/29607,"Ready or Not, Here They Come: How U.S. Cities are Preparing for the Aging Population, and Lessons from New York City and Atlanta","Graying Baby Boomers and advances in medicine, technology and public health mean that by 2030 nearly one in five people in the U.S. will be 65 years old or older. The needs of this aging population will put unprecedented pressure on society, including on cities, through new demands on housing, transportation, public space, health care, and a wide range of services. This paper examines the role of cities in this demographic transformation by exploring the notion of elder-friendly communities, the relationship between human aging and the built environment, and a comparison of Age-friendly NYC in New York City and Lifelong Communities in Atlanta, two wide-ranging initiatives to make those places friendlier to older residents. It compares the two efforts  to understand what strategies were developed to address the challenges unique to each place, and explores several major lessons that have emerged from which other cities might learn.",,,
oai:ecommons.cornell.edu:1813/29610,A1. Landslide Patterns as Fingerprints of Climate Change and Basin Scale Integrated Risk,"Landslides are extremely important geomorphic events which sculpt river basin ecosystems by eroding hillslopes and providing sediments to coastal areas. However, at the same time landslides are hazardous events for socio-ecological systems causing enormous biodiversity, economic, and life losses in developed and in development countries. We propose a statistical spatially-explicit model based on a maximum entropy principle model (MaxEnt) for the prediction of precipitation-triggered landslides at the year-scale. The model is based on landslide occurrences, precipitation patterns, and environmental covariates at the basin-scale. The model predicts the size-distribution and location of over 27,500 historical landslides for the Arno basin in Italy which is considered as a case study of precipitation-controlled basins. Future landslide patterns are predicted for the A1B and A2 climate precipitation ensembles from 2010 to 2100.  The spatial distribution of landslides, their size, and their potential hazard is calculated. The potential landslide-hazard is strongly correlated with the variation of the 12- and 48-hour precipitation with return time of 10 years. We assume a homogenous damage function in order to provide an average estimate of the potential hazard of landslides. The potential landslide-hazard is determined by 4-parameters of the double-Pareto landslide-size distribution: scaling exponents and truncation points of scaling regimes. Thus the landslide-size distribution is an indicator of the geomorphic effectiveness of precipitation. We observed an increase in potential landslide-hazard in the dry period 2040-2100 due to the activation of small landslides in remnant sites of past big landslides. On average, as the climate gets wetter the probability of large landslides gets higher. For a +20 and -15 mm variation of the 12-hour precipitation in 2020 and 2100 respectively the potential hazard of landslide is predicted 90 and 20 times higher than in 2011. For the Arno, the A1B and A2 emission scenarios do not produce relevant differences in the predicted landslide patterns, supposedly due to the small scale of the basin with respect to the scale of variability of precipitation. The model is proposed as a valuable risk-assessment tool under climate change scenarios. Further development is needed for calculating heterogeneous damage functions based on real exposure and vulnerability as a function of predictions of socio-ecological systems for the landscape analyzed. Our landslide modeling and assessment of landslide hazard is potentially applicable to any river basin worldwide in which precipitation plays a key role in landscape evolution.",,,
oai:ecommons.cornell.edu:1813/29611,I1. Inferring Species-­Richness and Species-turnover by Statistical Multiresolution Texture Analysis of Satellite Imagery,"The quantification of species-richness and turnover is one of the most important tasks in monitoring ecosystems. This is both for guaranteeing ecosystem function, and to understand the linkages between natural and human stressors with species patterns.  Wetland ecosystems, particularly water-controlled subtropical wetlands, are extremely sensitive to external changes, for example in rainfall and water management. The effect of these changes at the metacommunity level in space and time are still not well understood. We analyze interseasonal and interannual average species-richness and turnover of the Arthur R. Marshall Loxahatchee National Wildlife Refuge (\Water Conservation Area 1» in the Greater Everglades Ecosystem) in South Florida as a case-study for the application of a novel multispectral image analysis technique. We use a texture augmented procedure to analyze high resolution satellite images (Landsat) in order to detect texture changes of vegetation, soil, and water components. α- and β-diversity, which are observed to be independent, are estimated for the green-band by the Shannon entropy and by the Kullback-Leibler divergence respectively. Validation with observations about the evolution of vegetation patterns shows that the analysis predicts 73 % and 100 % of species-richness and turnover within the study-area from 1984 to 2011. The KL divergence is a better metric than the difference of Shannon entropy which captures 85 % of the species-turnover. This is because the KL divergence takes in account the pairwise interactions between vegetation communities in time. α- and β-diversity are positively correlated, and diversity is strongly correlated to the average annual rainfall. We found that changes in vegetation, soil and water are positively correlated and that the fluctuations of the Shannon entropy for each component in the wet-season are smaller than in the dry-season. However, the KL divergence better predicts the species-turnover in the wet-season. The Gaussian density function in texture characterization and the use of the KL divergence constitute a promising technique for monitoring spatiotemporal ecohydrological patterns with particular focus on species-richness and turnover. We envision relevant applications of the KL divergence to infer species-dissimilarity, which is the diversity in space. This is particularly important when historical data or continuous monitoring data are not available in order to detect and potentially anticipate the effects of natural and anthropic changes on ecosystem structure.",,,
oai:ecommons.cornell.edu:1813/29626,Interview with Ambali Higalajiya (Meghal River Basin Oral History Project),"The Meghal River Basin Oral History Project encompasses a series of 18 individual narratives of the farmers living in the Meghal River Basin region of Saurashtra, Gujarat, India. These interviews have been recorded and then transcribed in the original Gujarati script and translated into English.",Recording time is 6:15 minutes.,,
oai:ecommons.cornell.edu:1813/29629,Interview with Ashok Shekat (Meghal River Basin Oral History Project),"The Meghal River Basin Oral History Project encompasses a series of 18 individual narratives of the farmers living in the Meghal River Basin region of Saurashtra, Gujarat, India. These interviews have been recorded and then transcribed in the original Gujarati script and translated into English.",Recording time is 18:44 minutes.,,
oai:ecommons.cornell.edu:1813/29630,Interview with Bhikaram Hariyani (Meghal River Basin Oral History Project),"The Meghal River Basin Oral History Project encompasses a series of 18 individual narratives of the farmers living in the Meghal River Basin region of Saurashtra, Gujarat, India. These interviews have been recorded and then transcribed in the original Gujarati script and translated into English.",Recording time is 6:24 minutes.,,
oai:ecommons.cornell.edu:1813/29631,Interview with Bhimji Vadasara (Meghal River Basin Oral History Project),"The Meghal River Basin Oral History Project encompasses a series of 18 individual narratives of the farmers living in the Meghal River Basin region of Saurashtra, Gujarat, India. These interviews have been recorded and then transcribed in the original Gujarati script and translated into English.",Recording time is 22:46 minutes.,,
oai:ecommons.cornell.edu:1813/29632,Interview with Girdharlal Narsingh (Meghal River Basin Oral History Project),"The Meghal River Basin Oral History Project encompasses a series of 18 individual narratives of the farmers living in the Meghal River Basin region of Saurashtra, Gujarat, India. These interviews have been recorded and then transcribed in the original Gujarati script and translated into English.",Recording time is 7:22 minutes.,,
oai:ecommons.cornell.edu:1813/29633,Interview with Hira Parmar (Meghal River Basin Oral History Project),"The Meghal River Basin Oral History Project encompasses a series of 18 individual narratives of the farmers living in the Meghal River Basin region of Saurashtra, Gujarat, India. These interviews have been recorded and then transcribed in the original Gujarati script and translated into English.",Recording time is 15:49 minutes.,,
oai:ecommons.cornell.edu:1813/29634,Interview with Jashvantrai Pandya (Meghal River Basin Oral History Project),"The Meghal River Basin Oral History Project encompasses a series of 18 individual narratives of the farmers living in the Meghal River Basin region of Saurashtra, Gujarat, India. These interviews have been recorded and then transcribed in the original Gujarati script and translated into English.",Recording time is 16:45 minutes.,,
oai:ecommons.cornell.edu:1813/29635,Interview with Jessi Darbar (Meghal River Basin Oral History Project),"The Meghal River Basin Oral History Project encompasses a series of 18 individual narratives of the farmers living in the Meghal River Basin region of Saurashtra, Gujarat, India. These interviews have been recorded and then transcribed in the original Gujarati script and translated into English.",Recording time is 8:56 minutes.,,
oai:ecommons.cornell.edu:1813/29636,Interview with Jivan Valki (Meghal River Basin Oral History Project),"The Meghal River Basin Oral History Project encompasses a series of 18 individual narratives of the farmers living in the Meghal River Basin region of Saurashtra, Gujarat, India. These interviews have been recorded and then transcribed in the original Gujarati script and translated into English.",Recording time is 20:49 minutes.,,
oai:ecommons.cornell.edu:1813/29637,Interview with Jivraj Kardiya (Meghal River Basin Oral History Project),"The Meghal River Basin Oral History Project encompasses a series of 18 individual narratives of the farmers living in the Meghal River Basin region of Saurashtra, Gujarat, India. These interviews have been recorded and then transcribed in the original Gujarati script and translated into English.",Recording time is 11:26 minutes.,,
oai:ecommons.cornell.edu:1813/29638,Interview with Kanchen Kanpara (Meghal River Basin Oral History Project),"The Meghal River Basin Oral History Project encompasses a series of 18 individual narratives of the farmers living in the Meghal River Basin region of Saurashtra, Gujarat, India. These interviews have been recorded and then transcribed in the original Gujarati script and translated into English.",Recording time is 13:47 minutes.,,
oai:ecommons.cornell.edu:1813/29639,Interview with Manji Kala (Meghal River Basin Oral History Project),"The Meghal River Basin Oral History Project encompasses a series of 18 individual narratives of the farmers living in the Meghal River Basin region of Saurashtra, Gujarat, India. These interviews have been recorded and then transcribed in the original Gujarati script and translated into English.",Recording time is 6:02 minutes.,,
oai:ecommons.cornell.edu:1813/29640,Interview with Prakash Bhalagariya (Meghal River Basin Oral History Project),"The Meghal River Basin Oral History Project encompasses a series of 18 individual narratives of the farmers living in the Meghal River Basin region of Saurashtra, Gujarat, India. These interviews have been recorded and then transcribed in the original Gujarati script and translated into English.",Recording time is 12:04 minutes.,,
oai:ecommons.cornell.edu:1813/29641,Interview with Ravji Kathagara (Meghal River Basin Oral History Project),"The Meghal River Basin Oral History Project encompasses a series of 18 individual narratives of the farmers living in the Meghal River Basin region of Saurashtra, Gujarat, India. These interviews have been recorded and then transcribed in the original Gujarati script and translated into English.",Recording time is 16:06 minutes.,,
oai:ecommons.cornell.edu:1813/29642,Interview with Shabadin Dobariya (Meghal River Basin Oral History Project),"The Meghal River Basin Oral History Project encompasses a series of 18 individual narratives of the farmers living in the Meghal River Basin region of Saurashtra, Gujarat, India. These interviews have been recorded and then transcribed in the original Gujarati script and translated into English.",Recording time is 15:42 minutes.,,
oai:ecommons.cornell.edu:1813/29643,Interview with Siraj Jivan (Meghal River Basin Oral History Project),"The Meghal River Basin Oral History Project encompasses a series of 18 individual narratives of the farmers living in the Meghal River Basin region of Saurashtra, Gujarat, India. These interviews have been recorded and then transcribed in the original Gujarati script and translated into English.",Recording time is 25:20 minutes.,,
oai:ecommons.cornell.edu:1813/29644,Interview with Sonik Dhundhiya (Meghal River Basin Oral History Project),"The Meghal River Basin Oral History Project encompasses a series of 18 individual narratives of the farmers living in the Meghal River Basin region of Saurashtra, Gujarat, India. These interviews have been recorded and then transcribed in the original Gujarati script and translated into English.",Recording time is 21:38 minutes.,,
oai:ecommons.cornell.edu:1813/29645,Interview with Vakmet Jasu Darbar (Meghal River Basin Oral History Project),"The Meghal River Basin Oral History Project encompasses a series of 18 individual narratives of the farmers living in the Meghal River Basin region of Saurashtra, Gujarat, India. These interviews have been recorded and then transcribed in the original Gujarati script and translated into English.",Recording time is 26:12 minutes.,,
oai:ecommons.cornell.edu:1813/29674,"David Aldous Interview July 21, 2012","Parts  1 and 2 of an interview conducted July 21, 2012 by Eugene Dynkin with David Aldous.",NOTE: to view these items please visit http://dynkincollection.library.cornell.edu,,
oai:ecommons.cornell.edu:1813/29697,Murph’s Party: Royse P. Murphy’s 90th Birthday Celebration,"Royse Peak Murphy, born May 2, 1914 in Norton Kansas, endured the Dust Bowl, graduated with a B.S. degree from Kansas State College in 1936 and M.S and Ph.D degrees from the University of Minnesota in 1938 and 1941, respectively. After faculty assignments at Minnesota, service in WWII and Montana State he joined the Cornell faculty in 1946.  His research as a plant breeder produced publications on crops such as corn, flax, oats alfalfa and timothy. His work involved international collaboration and travel. His honors include fellow status in The American Society of Agronomy and The Crop Science Society of America. University leadership roles included department head of plant breeding, Dean of the University Faculty (1964-1967) and member of the Cornell University Board of Trustees (1967-1970). Although he ‘retired in 1979, he remained and active participant in his emeritus faculty role, including mastering the dramatic changes in methodology of his field.",,,
oai:ecommons.cornell.edu:1813/29699,William T. Keeton House Grand Opening and Dedication at Cornell University,"Greatly enhanced residential housing for undergraduate students has been provided on West Campus with the houses being named in honor of distinguished  members of the Cornell faculty. William T. Keeton,  Liberty Hyde Bailey Professor, renowned researcher of pigeon behavior and universally admired and respected teacher of the introductory courses in biology is honored by this naming.","Event Participants: Jefferson Cowie, Stephen T. Emlen, Release of Homing Pigeons, President David Skorton, Jerry A. Waldvogel, William Keeton (son), Baraka Kwa Wimbo Gospel Ensemble.",,
oai:ecommons.cornell.edu:1813/29715,Anthony McNicoll Interview,"Interview with Anthony McNicoll recorded August 12, 2012.  The interview is in 2 parts.  Anthony worked as Professor Eugene Dynkin's assistant throughout the process of making the Dynkin interviews available online.",NOTE: to view these items please visit http://dynkincollection.library.cornell.edu,,
oai:ecommons.cornell.edu:1813/29737,1975 Madison Public Policy Reader Intro and Table of Contents,,Made available with the permission of the publisher.,,
oai:ecommons.cornell.edu:1813/29738,1976 Austin Public Policy Reader Intro and Table of Contents,,Made available with the permission of the publisher.,,
oai:ecommons.cornell.edu:1813/29793,Mining rights in Zambia,,"XXVIII, 276 S : Kt.",,
oai:ecommons.cornell.edu:1813/29993,Evan Fay Earle Interview,"Evan Fay Earle worked as the manager for the Dynkin collection project and is an employee of Cornell's Division of Rare and Manuscript Collections.
September 13, 2012",NOTE: to view these items please visit http://dynkincollection.library.cornell.edu,,
oai:ecommons.cornell.edu:1813/30382,"Photographs of Joseph Nunn's children, Charles, Louise, and Joseph Nunn",,"Lucien's nephews and niece, Joseph Nunn's children  April 1908, Charles, 4 yrs, Louise H. 1yr 6 months, Joseph Jay 2 yrs 9 months.",,
oai:ecommons.cornell.edu:1813/30401,"Hans Föllmer Interview September 17, 2012","Interview conducted by Eugene Dynkin with Hans Föllmer on September 17, 2012.",NOTE: to view these items please visit http://dynkincollection.library.cornell.edu,,
oai:ecommons.cornell.edu:1813/30403,"Avishai Mandelbaum Interview September 28, 2012","Interview conducted by Eugene Dynkin with Avishai Mandelbaum on September 28, 2012.  The interview is in 2 parts.",NOTE: to view these items please visit http://dynkincollection.library.cornell.edu,,
oai:ecommons.cornell.edu:1813/30406,Luigi Accardi Interview undated,Undated interview Interview conducted with Luigi Accardi by Eugene Dynkin.,NOTE: to view these items please visit http://dynkincollection.library.cornell.edu,,
oai:ecommons.cornell.edu:1813/30408,Mikhail Ershov on a visit by Leopold Schmetterer to the Steklov Mathematical Institute undated interview,Undated interview conducted by Eugene Dynkin with Mikhail Ershov in which he discusses a visit by Leopold Schmetterer to the Steklov Mathematical Institute.,NOTE: to view these items please visit http://dynkincollection.library.cornell.edu,,
oai:ecommons.cornell.edu:1813/30410,"Ian Iscoe interview February 25, 1987","Interview conducted by Eugene Dynkin with Ian Iscoe on February 25, 1987.",NOTE: to view these items please visit http://dynkincollection.library.cornell.edu,,
oai:ecommons.cornell.edu:1813/30412,"Sergei Kitaigorodskii interview August 4, 1982","Interview conducted by Eugene Dynkin with Sergei A. Kitaigorodskii on August 4, 1982 where he discusses Edmund Landau.",NOTE: to view these items please visit http://dynkincollection.library.cornell.edu,,
oai:ecommons.cornell.edu:1813/30414,"Alexander Sidorenko interview September 28, 1989","Interview conducted by Eugene Dynkin with Alexander F. Sidorenko on September 28, 1989.",NOTE: to view these items please visit http://dynkincollection.library.cornell.edu,,
oai:ecommons.cornell.edu:1813/30416,Unidentified speaker talking about Jerzy Neyman,Undated interview conducted by Eugene Dynkin with an unidentified speaker talking about Jerzy Neyman.,NOTE: to view these items please visit http://dynkincollection.library.cornell.edu,,
oai:ecommons.cornell.edu:1813/30422,Conservation Treatment Job # 12583,Kroch Library Rare & Manuscripts (Non-Circulating) Archives 8043,Conservation Treatment Job # 12583,,
oai:ecommons.cornell.edu:1813/30497,Human Development Spring 2012 Brown Bag Colloquia Series,,,,
oai:ecommons.cornell.edu:1813/30513,HD1150 Course Syllabus - Summer 2012,,,,
oai:ecommons.cornell.edu:1813/30514,HD/ILR/COMM/SOC 1840,,,,
oai:ecommons.cornell.edu:1813/30522,HD4770 Course Syllabus - Fall 2012,,,,
oai:ecommons.cornell.edu:1813/30515,HD2380,,,,
oai:ecommons.cornell.edu:1813/30516,HD 2830,,,,
oai:ecommons.cornell.edu:1813/30517,HD3380,,,,
oai:ecommons.cornell.edu:1813/30518,HD4280,,,,
oai:ecommons.cornell.edu:1813/30519,HD4320,,,,
oai:ecommons.cornell.edu:1813/30520,HD4590,,,,
oai:ecommons.cornell.edu:1813/30521,HD4640 Course Syllabus - Fall 2012,,,,
oai:ecommons.cornell.edu:1813/30527,HD/PSYCH 4750/6750 Course Syllabus - Fall 2012,,,,
oai:ecommons.cornell.edu:1813/30523,SOC4840/HD4840/ILR4840/COMM4840 Course Syllabus - Fall 2012,,,,
oai:ecommons.cornell.edu:1813/30524,HD4980 Course Syllabus - Fall 2012,,,,
oai:ecommons.cornell.edu:1813/30525,HD6680 Course Syllabus - Fall 2012,,,,
oai:ecommons.cornell.edu:1813/30549,HD115 Course Syllabus - Summer 2008,,,,
oai:ecommons.cornell.edu:1813/30589,"Mikhail Shubin Interview October 27, 1991","Interview conducted by Eugene Dynkin with Mikhail Shubin on October 27, 1991 in Ithaca, N.Y.",NOTE: to view these items please visit http://dynkincollection.library.cornell.edu,,
oai:ecommons.cornell.edu:1813/30590,"Alexander Gango Interview October 27, 1991","Interview conducted by Eugene Dynkin with Alexander Ganago on October 27, 1991 in Ithaca, N.Y.",NOTE: to view these items please visit http://dynkincollection.library.cornell.edu,,
oai:ecommons.cornell.edu:1813/31306,2011/12 Trends,"CUL trend data (2006/07-2011/12) on collections, collections use, services, facilities, staffing and expenditures.",,,
oai:ecommons.cornell.edu:1813/31369,"CUL All Staff (Feb. 11, 2013)",,,,
oai:ecommons.cornell.edu:1813/31370,"CUL All Staff (Feb. 13, 2013)",,,,
oai:ecommons.cornell.edu:1813/31562,HD Scholarship 2012,,,,
oai:ecommons.cornell.edu:1813/33112,Ricciuti Lecture 2011,,,,
oai:ecommons.cornell.edu:1813/33113,Ricciuti Lecture 2012,,,,
oai:ecommons.cornell.edu:1813/33117,Human Development Fall 2012 Brown Bag Colloquia Series,,,,
oai:ecommons.cornell.edu:1813/33125,HD1150 Course Syllabus - Fall 2012,,,,
oai:ecommons.cornell.edu:1813/33126,HD3460 Course Syllabus - Fall 2012,,,,
oai:ecommons.cornell.edu:1813/33127,HD3510 Course Syllabus - Fall 2012,,,,
oai:ecommons.cornell.edu:1813/33128,HD 3570/SOC3670 Course Syllabus - Fall 2012,,,,
oai:ecommons.cornell.edu:1813/33129,HD4660/6660 Course Syllabus - Fall 2012,,,,
oai:ecommons.cornell.edu:1813/33130,HD4780 Course Syllabus - Fall 2012,,,,
oai:ecommons.cornell.edu:1813/33131,HD6330 Course Syllabus - Fall 2012,,,,
oai:ecommons.cornell.edu:1813/33132,HD1170 Course Syllabus - Spring 2013,,,,
oai:ecommons.cornell.edu:1813/33133,HD3200 Course Syllabus - Spring 2013,,,,
oai:ecommons.cornell.edu:1813/33134,HD3370 Course Syllabus - Spring 2012,,,,
oai:ecommons.cornell.edu:1813/33135,HD3420,,,,
oai:ecommons.cornell.edu:1813/33136,HD3620 Course Syllabus - Spring 2013,,,,
oai:ecommons.cornell.edu:1813/33137,HD4260 Course Syllabus - Spring 2013,,,,
oai:ecommons.cornell.edu:1813/33138,HD4370 Course Syllabus - Spring 2013,,,,
oai:ecommons.cornell.edu:1813/33139,HD4570 Course Syllabus - Spring 2013,,,,
oai:ecommons.cornell.edu:1813/33140,HD6110 Course Syllabus - Spring 2013,,,,
oai:ecommons.cornell.edu:1813/33141,HD6690 Course Syllabus - Spring 2013,,,,
